x,u
    0.148438,    3.5839223862E-01
    0.150391,    3.6298060417E-01
    0.152344,    3.6756473780E-01
    0.154297,    3.7214446068E-01
    0.156250,    3.7671989202E-01
    0.158203,    3.8129082322E-01
    0.160156,    3.8585731387E-01
    0.162109,    3.9041927457E-01
    0.164062,    3.9497658610E-01
    0.166016,    3.9952918887E-01
    0.167969,    4.0407699347E-01
    0.169922,    4.0862008929E-01
    0.171875,    4.1315826774E-01
    0.173828,    4.1769146919E-01
    0.175781,    4.2221963406E-01
    0.177734,    4.2674273252E-01
    0.179688,    4.3126064539E-01
    0.181641,    4.3577340245E-01
    0.183594,    4.4028070569E-01
    0.185547,    4.4478261471E-01
    0.187500,    4.4927904010E-01
    0.189453,    4.5376998186E-01
    0.191406,    4.5825523138E-01
    0.193359,    4.6273472905E-01
    0.195312,    4.6720841527E-01
    0.197266,    4.7167623043E-01
    0.199219,    4.7613805532E-01
    0.201172,    4.8059394956E-01
    0.203125,    4.8504352570E-01
    0.205078,    4.8948705196E-01
    0.207031,    4.9392408133E-01
    0.208984,    4.9835473299E-01
    0.210938,    5.0277894735E-01
    0.212891,    5.0719642639E-01
    0.214844,    5.1160728931E-01
    0.216797,    5.1601141691E-01
    0.218750,    5.2040851116E-01
    0.220703,    5.2479857206E-01
    0.222656,    5.2918177843E-01
    0.224609,    5.3355789185E-01
    0.226562,    5.3792649508E-01
    0.228516,    5.4228776693E-01
    0.230469,    5.4664140940E-01
    0.232422,    5.5098736286E-01
    0.234375,    5.5532574654E-01
    0.236328,    5.5965644121E-01
    0.238281,    5.6397891045E-01
    0.240234,    5.6829345226E-01
    0.242188,    5.7259976864E-01
    0.244141,    5.7689768076E-01
    0.246094,    5.8118706942E-01
    0.248047,    5.8546799421E-01
    0.250000,    5.8974027634E-01
    0.251953,    5.9400349855E-01
    0.253906,    5.9825778008E-01
    0.255859,    6.0250312090E-01
    0.257812,    6.0673922300E-01
    0.259766,    6.1096596718E-01
    0.261719,    6.1518335342E-01
    0.263672,    6.1939108372E-01
    0.265625,    6.2358909845E-01
    0.267578,    6.2777692080E-01
    0.269531,    6.3195484877E-01
    0.271484,    6.3612258434E-01
    0.273438,    6.4027971029E-01
    0.275391,    6.4442652464E-01
    0.277344,    6.4856249094E-01
    0.279297,    6.5268754959E-01
    0.281250,    6.5680140257E-01
    0.283203,    6.6090422869E-01
    0.285156,    6.6499555111E-01
    0.287109,    6.6907536983E-01
    0.289062,    6.7314344645E-01
    0.291016,    6.7719960213E-01
    0.292969,    6.8124347925E-01
    0.294922,    6.8527495861E-01
    0.296875,    6.8929409981E-01
    0.298828,    6.9330042601E-01
    0.300781,    6.9729393721E-01
    0.302734,    7.0127415657E-01
    0.304688,    7.0524084568E-01
    0.306641,    7.0919418335E-01
    0.308594,    7.1313363314E-01
    0.310547,    7.1705889702E-01
    0.312500,    7.2096997499E-01
    0.314453,    7.2486644983E-01
    0.316406,    7.2874820232E-01
    0.318359,    7.3261493444E-01
    0.320312,    7.3646640778E-01
    0.322266,    7.4030226469E-01
    0.324219,    7.4412220716E-01
    0.326172,    7.4792611599E-01
    0.328125,    7.5171357393E-01
    0.330078,    7.5548434258E-01
    0.332031,    7.5923794508E-01
    0.333984,    7.6297426224E-01
    0.335938,    7.6669317484E-01
    0.337891,    7.7039390802E-01
    0.339844,    7.7407604456E-01
    0.341797,    7.7773976326E-01
    0.343750,    7.8138470650E-01
    0.345703,    7.8501015902E-01
    0.347656,    7.8861570358E-01
    0.349609,    7.9220122099E-01
    0.351562,    7.9576629400E-01
    0.353516,    7.9931032658E-01
    0.355469,    8.0283290148E-01
    0.357422,    8.0633372068E-01
    0.359375,    8.0981230736E-01
    0.361328,    8.1326800585E-01
    0.363281,    8.1670057774E-01
    0.365234,    8.2010954618E-01
    0.367188,    8.2349431515E-01
    0.369141,    8.2685434818E-01
    0.371094,    8.3018893003E-01
    0.373047,    8.3349752426E-01
    0.375000,    8.3677989244E-01
    0.376953,    8.4003520012E-01
    0.378906,    8.4326285124E-01
    0.380859,    8.4646213055E-01
    0.382812,    8.4963238239E-01
    0.384766,    8.5277283192E-01
    0.386719,    8.5588306189E-01
    0.388672,    8.5896193981E-01
    0.390625,    8.6200875044E-01
    0.392578,    8.6502271891E-01
    0.394531,    8.6800289154E-01
    0.396484,    8.7094843388E-01
    0.398438,    8.7385851145E-01
    0.400391,    8.7673199177E-01
    0.402344,    8.7956780195E-01
    0.404297,    8.8236492872E-01
    0.406250,    8.8512229919E-01
    0.408203,    8.8783848286E-01
    0.410156,    8.9051252604E-01
    0.412109,    8.9314270020E-01
    0.414062,    8.9572781324E-01
    0.416016,    8.9826619625E-01
    0.417969,    9.0075641870E-01
    0.419922,    9.0319651365E-01
    0.421875,    9.0558481216E-01
    0.423828,    9.0791910887E-01
    0.425781,    9.1019725800E-01
    0.427734,    9.1241687536E-01
    0.429688,    9.1457515955E-01
    0.431641,    9.1666942835E-01
    0.433594,    9.1869592667E-01
    0.435547,    9.2065083981E-01
    0.437500,    9.2252981663E-01
    0.439453,    9.2432761192E-01
    0.441406,    9.2603808641E-01
    0.443359,    9.2765384912E-01
    0.445312,    9.2916595936E-01
    0.447266,    9.3056333065E-01
    0.449219,    9.3183171749E-01
    0.451172,    9.3295371532E-01
    0.453125,    9.3390685320E-01
    0.455078,    9.3466216326E-01
    0.457031,    9.3518185616E-01
    0.458984,    9.3541598320E-01
    0.460938,    9.3529921770E-01
    0.462891,    9.3474423885E-01
    0.464844,    9.3363612890E-01
    0.466797,    9.3182009459E-01
    0.468750,    9.2908996344E-01
    0.470703,    9.2516928911E-01
    0.472656,    9.1968935728E-01
    0.474609,    9.1215866804E-01
    0.476562,    9.0192431211E-01
    0.478516,    8.8812607527E-01
    0.480469,    8.6964106560E-01
    0.482422,    8.4502524137E-01
    0.484375,    8.1245934963E-01
    0.486328,    7.6972067356E-01
    0.488281,    7.1421378851E-01
    0.490234,    6.4311230183E-01
    0.492188,    5.5368554592E-01
    0.494141,    4.4387501478E-01
    0.496094,    3.1313842535E-01
    0.498047,    1.6343553364E-01
    0.500000,    1.1584265849E-06
    0.501953,   -1.6343334317E-01
    0.503906,   -3.1313648820E-01
    0.505859,   -4.4387331605E-01
    0.507812,   -5.5368411541E-01
    0.509766,   -6.4311128855E-01
    0.511719,   -7.1421295404E-01
    0.513672,   -7.6972001791E-01
    0.515625,   -8.1245869398E-01
    0.517578,   -8.4502470493E-01
    0.519531,   -8.6964076757E-01
    0.521484,   -8.8812589645E-01
    0.523438,   -9.0192431211E-01
    0.525391,   -9.1215890646E-01
    0.527344,   -9.1968965530E-01
    0.529297,   -9.2516928911E-01
    0.531250,   -9.2908990383E-01
    0.533203,   -9.3182021379E-01
    0.535156,   -9.3363642693E-01
    0.537109,   -9.3474465609E-01
    0.539062,   -9.3529951572E-01
    0.541016,   -9.3541634083E-01
    0.542969,   -9.3518203497E-01
    0.544922,   -9.3466252089E-01
    0.546875,   -9.3390715122E-01
    0.548828,   -9.3295395374E-01
    0.550781,   -9.3183189631E-01
    0.552734,   -9.3056339025E-01
    0.554688,   -9.2916619778E-01
    0.556641,   -9.2765408754E-01
    0.558594,   -9.2603844404E-01
    0.560547,   -9.2432773113E-01
    0.562500,   -9.2252981663E-01
    0.564453,   -9.2065095901E-01
    0.566406,   -9.1869622469E-01
    0.568359,   -9.1666954756E-01
    0.570312,   -9.1457557678E-01
    0.572266,   -9.1241711378E-01
    0.574219,   -9.1019749641E-01
    0.576172,   -9.0791910887E-01
    0.578125,   -9.0558469296E-01
    0.580078,   -9.0319627523E-01
    0.582031,   -9.0075612068E-01
    0.583984,   -8.9826601744E-01
    0.585938,   -8.9572739601E-01
    0.587891,   -8.9314228296E-01
    0.589844,   -8.9051210880E-01
    0.591797,   -8.8783836365E-01
    0.593750,   -8.8512206078E-01
    0.595703,   -8.8236463070E-01
    0.597656,   -8.7956750393E-01
    0.599609,   -8.7673157454E-01
    0.601562,   -8.7385815382E-01
    0.603516,   -8.7094831467E-01
    0.605469,   -8.6800283194E-01
    0.607422,   -8.6502265930E-01
    0.609375,   -8.6200875044E-01
    0.611328,   -8.5896199942E-01
    0.613281,   -8.5588306189E-01
    0.615234,   -8.5277289152E-01
    0.617188,   -8.4963232279E-01
    0.619141,   -8.4646224976E-01
    0.621094,   -8.4326297045E-01
    0.623047,   -8.4003543854E-01
    0.625000,   -8.3678019047E-01
    0.626953,   -8.3349782228E-01
    0.628906,   -8.3018910885E-01
    0.630859,   -8.2685434818E-01
    0.632812,   -8.2349425554E-01
    0.634766,   -8.2010966539E-01
    0.636719,   -8.1670081615E-01
    0.638672,   -8.1326824427E-01
    0.640625,   -8.0981236696E-01
    0.642578,   -8.0633378029E-01
    0.644531,   -8.0283302069E-01
    0.646484,   -7.9931032658E-01
    0.648438,   -7.9576629400E-01
    0.650391,   -7.9220116138E-01
    0.652344,   -7.8861552477E-01
    0.654297,   -7.8500986099E-01
    0.656250,   -7.8138440847E-01
    0.658203,   -7.7773970366E-01
    0.660156,   -7.7407592535E-01
    0.662109,   -7.7039349079E-01
    0.664062,   -7.6669269800E-01
    0.666016,   -7.6297402382E-01
    0.667969,   -7.5923770666E-01
    0.669922,   -7.5548404455E-01
    0.671875,   -7.5171327591E-01
    0.673828,   -7.4792575836E-01
    0.675781,   -7.4412196875E-01
    0.677734,   -7.4030202627E-01
    0.679688,   -7.3646616936E-01
    0.681641,   -7.3261481524E-01
    0.683594,   -7.2874826193E-01
    0.685547,   -7.2486662865E-01
    0.687500,   -7.2097021341E-01
    0.689453,   -7.1705895662E-01
    0.691406,   -7.1313369274E-01
    0.693359,   -7.0919418335E-01
    0.695312,   -7.0524090528E-01
    0.697266,   -7.0127397776E-01
    0.699219,   -6.9729381800E-01
    0.701172,   -6.9330036640E-01
    0.703125,   -6.8929415941E-01
    0.705078,   -6.8527525663E-01
    0.707031,   -6.8124359846E-01
    0.708984,   -6.7719948292E-01
    0.710938,   -6.7314350605E-01
    0.712891,   -6.6907536983E-01
    0.714844,   -6.6499555111E-01
    0.716797,   -6.6090428829E-01
    0.718750,   -6.5680140257E-01
    0.720703,   -6.5268754959E-01
    0.722656,   -6.4856243134E-01
    0.724609,   -6.4442646503E-01
    0.726562,   -6.4027959108E-01
    0.728516,   -6.3612252474E-01
    0.730469,   -6.3195478916E-01
    0.732422,   -6.2777686119E-01
    0.734375,   -6.2358891964E-01
    0.736328,   -6.1939108372E-01
    0.738281,   -6.1518347263E-01
    0.740234,   -6.1096614599E-01
    0.742188,   -6.0673946142E-01
    0.744141,   -6.0250341892E-01
    0.746094,   -5.9825789928E-01
    0.748047,   -5.9400355816E-01
    0.750000,   -5.8974033594E-01
    0.751953,   -5.8546817303E-01
    0.753906,   -5.8118736744E-01
    0.755859,   -5.7689779997E-01
    0.757812,   -5.7259988785E-01
    0.759766,   -5.6829363108E-01
    0.761719,   -5.6397897005E-01
    0.763672,   -5.5965644121E-01
    0.765625,   -5.5532586575E-01
    0.767578,   -5.5098730326E-01
    0.769531,   -5.4664140940E-01
    0.771484,   -5.4228764772E-01
    0.773438,   -5.3792637587E-01
    0.775391,   -5.3355771303E-01
    0.777344,   -5.2918189764E-01
    0.779297,   -5.2479875088E-01
    0.781250,   -5.2040857077E-01
    0.783203,   -5.1601129770E-01
    0.785156,   -5.1160705090E-01
    0.787109,   -5.0719624758E-01
    0.789062,   -5.0277876854E-01
    0.791016,   -4.9835452437E-01
    0.792969,   -4.9392381310E-01
    0.794922,   -4.8948678374E-01
    0.796875,   -4.8504325747E-01
    0.798828,   -4.8059374094E-01
    0.800781,   -4.7613787651E-01
    0.802734,   -4.7167608142E-01
    0.804688,   -4.6720820665E-01
    0.806641,   -4.6273452044E-01
    0.808594,   -4.5825496316E-01
    0.810547,   -4.5376977324E-01
    0.812500,   -4.4927889109E-01
    0.814453,   -4.4478243589E-01
    0.816406,   -4.4028055668E-01
    0.818359,   -4.3577322364E-01
    0.820312,   -4.3126055598E-01
    0.822266,   -4.2674273252E-01
    0.824219,   -4.2221963406E-01
    0.826172,   -4.1769152880E-01
    0.828125,   -4.1315823793E-01
    0.830078,   -4.0862005949E-01
    0.832031,   -4.0407708287E-01
    0.833984,   -3.9952921867E-01
    0.835938,   -3.9497658610E-01
    0.837891,   -3.9041933417E-01
    0.839844,   -3.8585731387E-01
    0.841797,   -3.8129085302E-01
    0.843750,   -3.7671986222E-01
    0.845703,   -3.7214440107E-01
    0.847656,   -3.6756455898E-01
    0.849609,   -3.6298045516E-01
    0.851562,   -3.5839217901E-01
    0.853516,   -3.5379964113E-01
    0.855469,   -3.4920296073E-01
    0.857422,   -3.4460225701E-01
    0.859375,   -3.3999744058E-01
    0.861328,   -3.3538877964E-01
    0.863281,   -3.3077624440E-01
    0.865234,   -3.2615983486E-01
    0.867188,   -3.2153961062E-01
    0.869141,   -3.1691557169E-01
    0.871094,   -3.1228792667E-01
    0.873047,   -3.0765655637E-01
    0.875000,   -3.0302166939E-01
    0.876953,   -2.9838308692E-01
    0.878906,   -2.9374104738E-01
    0.880859,   -2.8909561038E-01
    0.882812,   -2.8444674611E-01
    0.884766,   -2.7979439497E-01
    0.886719,   -2.7513888478E-01
    0.888672,   -2.7047994733E-01
    0.890625,   -2.6581773162E-01
    0.892578,   -2.6115223765E-01
    0.894531,   -2.5648361444E-01
    0.896484,   -2.5181189179E-01
    0.898438,   -2.4713692069E-01
    0.900391,   -2.4245896935E-01
    0.902344,   -2.3777793348E-01
    0.904297,   -2.3309390247E-01
    0.906250,   -2.2840683162E-01
    0.908203,   -2.2371679544E-01
    0.910156,   -2.1902380884E-01
    0.912109,   -2.1432791650E-01
    0.914062,   -2.0962910354E-01
    0.916016,   -2.0492736995E-01
    0.917969,   -2.0022280514E-01
    0.919922,   -1.9551536441E-01
    0.921875,   -1.9080515206E-01
    0.923828,   -1.8609206378E-01
    0.925781,   -1.8137626350E-01
    0.927734,   -1.7665766180E-01
    0.929688,   -1.7193622887E-01
    0.931641,   -1.6721208394E-01
    0.933594,   -1.6248519719E-01
    0.935547,   -1.5775553882E-01
    0.937500,   -1.5302312374E-01
    0.939453,   -1.4828795195E-01
    0.941406,   -1.4354999363E-01
    0.943359,   -1.3880926371E-01
    0.945312,   -1.3406576216E-01
    0.947266,   -1.2931950390E-01
    0.949219,   -1.2457040697E-01
    0.951172,   -1.1981852353E-01
    0.953125,   -1.1506384611E-01
    0.955078,   -1.1030630022E-01
    0.957031,   -1.0554588586E-01
    0.958984,   -1.0078259557E-01
    0.960938,   -9.6016369760E-02
    0.962891,   -9.1247186065E-02
    0.964844,   -8.6475014687E-02
    0.966797,   -8.1699840724E-02
    0.968750,   -7.6921604574E-02
    0.970703,   -7.2140231729E-02
    0.972656,   -6.7355707288E-02
    0.974609,   -6.2567949295E-02
    0.976562,   -5.7776920497E-02
    0.978516,   -5.2982538939E-02
    0.980469,   -4.8184745014E-02
    0.982422,   -4.3383475393E-02
    0.984375,   -3.8578629494E-02
    0.986328,   -3.3770136535E-02
    0.988281,   -2.8957907110E-02
    0.990234,   -2.4141840637E-02
    0.992188,   -1.9321829081E-02
    0.994141,   -1.4497760683E-02
    0.996094,   -9.6695162356E-03
    0.998047,   -4.8369751312E-03
    1.000000,    0.0000000000E+00
